Headlines,Summary,URL
"Six dead in suspected murder-suicides in Bulgarian mountains, officials say","The national police chief has branded the case an ""unprecedented crime"" unlike any other seen before in the country.",https://www.bbc.com/news/articles/c4g0xxgnx8ro
The Pogues drummer Andrew Ranken dead at 72,"In a statement published online the band said Ranken was the ""heartbeat of The Pogues"".",https://www.bbc.com/news/articles/cd03ge858j3o
"Russian strike kills 3 Ukrainian toddlers and father, with pregnant mother injured","The bodies of two brothers, aged two, their one-year-old sister and father were pulled from the wreckage of a house in north-eastern Ukraine.",https://www.bbc.com/news/articles/crm820dp0yro
Taoiseach names Stakeknife in Irish parliament,"Martin named the west Belfast man, who died in 2023, during a Dáil debate on the report of Operation Kenova.",https://www.bbc.com/news/articles/ce3gyy4r2kvo
Mother of fire disaster victims speaks to Swiss bar owners at hearing,Leila Micheloud had gone to the court where Jacques Moretti was being questioned over the deadly Crans-Montana fire.,https://www.bbc.com/news/articles/c05vzjp7v3do
UK will bolster troops in Norway to counter Russian threat,"British troops in Norway will rise from 1,000 to 2,000 to address Russia's ""greatest"" threat since the Cold War.",https://www.bbc.com/news/articles/ce94jm1pp5xo
Ireland launches world first scheme to provide basic income for artists,The Basic Income for Artists (BIA) project is believed to be the first permanent one of its kind in the world.,https://www.bbc.com/news/articles/c5yv389dnk5o
Campaigner 'devastated' over Donegal-Dublin flight changes,"Mary Coyle, from the charity Donegal Cancer Flights and Services, says they are devastated by the move.",https://www.bbc.com/news/articles/cx2j5y8vejlo
French former teacher charged with abusing 89 teens dating back to 1960s,"Jacques Leveugle allegedly kept a diary of the abuse which also spanned several countries, prompting police to appeal for more victims to come forward.",https://www.bbc.com/news/articles/czx4dnky0dzo
Macron urges Europe to start acting like world power,"The French president warns of growing threats from China, Russia and now the US, saying Europe faces a ""wake-up call"".",https://www.bbc.com/news/articles/ce8n1zdnpd3o
Norway police investigate diplomat over Epstein links,"Mona Juul and her husband Terje Rød-Larsen - who played a vital role in the Oslo Accords - are being investigated for ""aggravated corruption"".",https://www.bbc.com/news/articles/c5yg8yrypejo
Spanish train drivers to begin nationwide strike after fatal crashes,"Striking drivers are demanding increased investment and maintenance, and the hiring of more staff.",https://www.bbc.com/news/articles/czx7l7r9gyro
Italy says railways hit by 'serious sabotage' as Winter Olympics begin,Police say they are investigating three incidents targeting rail infrastructure that caused travel delays.,https://www.bbc.com/news/articles/czr4rx04xjpo
Centre-left candidate poised to comfortably win Portuguese presidency,"António José Seguro is on course for a landslide victory over far-right rival André Ventura, with the majority of votes counted.",https://www.bbc.com/news/articles/cdxg6rqge2lo
Aerial footage shows flooded cities as storms hit Spain,Storms Marta and Leonardo have caused widespread flooding in Spain as thousands have been displaced.,https://www.bbc.com/news/videos/c93wpxy1qk6o
France murder trial complicated by twin brothers with same DNA,Police have recovered DNA from a weapon but cannot determine which of the brothers used it.,https://www.bbc.com/news/articles/cn87l12e4xeo
Italian police arrest protesters after clash in Olympic host city Milan,At least six people have been detained a week after a different demonstration in Turin turned violent.,https://www.bbc.com/news/articles/cgl5293n5n9o
France investigates ex-minister Jack Lang over Epstein links,"The socialist grandee quits his role at a prestigious institute as he is investigated for the ""laundering of tax-fraud proceeds"".",https://www.bbc.com/news/articles/crkrk567d7zo
Man critical after being hit by car,"The crash happened in the early hours of Saturday morning near Funshog, outside Collon.",https://www.bbc.com/news/articles/cr7j7d4r3rlo
"General shot in Moscow conscious after surgery, Russian media say",Lt Gen Vladimir Alexeyev was shot several times inside his apartment block on Friday morning.,https://www.bbc.com/news/articles/cpwnweypgvyo
"US wants Russia and Ukraine to end war by June, says Zelensky","The Ukrainian leader says difficult issues remain, as Russia carries out further strikes on energy facilities.",https://www.bbc.com/news/articles/cd0y0y9z231o
Norway's crown princess apologises after pressure over Epstein friendship,Mette-Marit says she is sorry to Norwegians for not realising what kind of person the late sex offender was.,https://www.bbc.com/news/articles/c78v8wx6jjxo
Ukrainian mother's joy after phone call with son she thought had been killed,Nazar Daletskyi's family were sure he had been killed and had buried what they thought was his body in 2023.,https://www.bbc.com/news/articles/cedwdljyx46o
Suspected Chinese spies arrested in quiet French town,Intelligence experts believe south-west France's proximity to defence and aerospace sites makes it a target for espionage.,https://www.bbc.com/news/articles/cwy8yw98l2xo
Russian general shot several times in Moscow,Lt Gen Vladimir Alexeyev is a senior figure in the main directorate of Russia's military general staff.,https://www.bbc.com/news/articles/c3686nzexp3o
Ukrainian soldier thought to be dead calls his family,"Nazar Daletskyi's relatives were told he had been killed in 2022, the first year of Russia’s full-scale invasion.",https://www.bbc.com/news/videos/c4gvg772vv6o
BBC at scene where Russian general was shot in Moscow,"Russia editor Steve Rosenberg reports from the outskirts of the Russian capital, where Lt Gen Vladimir Alexeyev was shot and wounded.",https://www.bbc.com/news/videos/cx2y27je512o
Further 22 infant human remains recovered from Tuam site,It brings the total number of human remains recovered from the former mother and baby home to 33.,https://www.bbc.com/news/articles/cvgpgelypr8o
Norway investigates former PM Jagland over alleged Epstein links,"Police say Thorbjørn Jagland is suspected of ""aggravated corruption"", requesting for his immunity to be revoked.",https://www.bbc.com/news/articles/cy8y6w2nl0qo
"Man in 80s dies, three taken to hospital after bus crash",The Bus Éireann operated vehicle is believed to have driven onto a pedestrianised street - North Earl Street.,https://www.bbc.com/news/articles/cpv797rwn1ro
Louvre Museum crown left crushed but 'intact' after raid,"The Paris museum issues the first pictures of the crown since the theft, saying it was left ""badly deformed"".",https://www.bbc.com/news/articles/cn40ev200yjo
Russia and Ukraine exchange prisoners as peace talks end without breakthrough,The swap - the first since October - sees 157 Ukrainians and 160 Russians returned home.,https://www.bbc.com/news/articles/c62np09q7l1o
Fears flight route changes could affect cancer patients,A charity has warned that changes to a flight route could result in same-day return travel being impossible for some cancer patients.,https://www.bbc.com/news/articles/cp3zen85lpno
"55,000 Ukrainian soldiers killed in war with Russia, Zelensky says","The Ukrainian president also said a large number of people were ""officially missing"", meaning the total death toll is thought to be much higher.",https://www.bbc.com/news/articles/cvgn2dzwd1do
Son of Norway's Crown Princess gives evidence as rape trial continues,"The BBC's Paul Kirby reports from outside the court in Oslo, where Marius Borg Høiby denies rape and many other serious charges.",https://www.bbc.com/news/videos/cql4qd7yr5do
"Fearing Russia will seize her town, war widow moves husband's grave to Kyiv",Russia's gains on the battlefield have forced Natalia to rebury her husband.,https://www.bbc.com/news/articles/cvgr25e2lj5o
Church fresco resembling Italian PM has face scrubbed out,"The artist who painted the cherub has admitted it was Giorgia Meloni's face, as the Rome church sees a steady flow of curious visitors.",https://www.bbc.com/news/articles/cx2peyjzgl3o
Irish government to impose total ban on scramblers in public places,The new rules come after 16-year-old Grace Lynch died after being hit by a scrambler in Finglas in Dublin last month.,https://www.bbc.com/news/articles/cq84n842qk2o
How plans for Trump International hotel in Belgrade unravelled,The project would have built on the ruins of the defence ministry bombed by Nato back in 1999.,https://www.bbc.com/news/articles/cx2y8lg9e2jo
German activist jailed in Hungary for attacks at Nazi rally,"Supporters have questioned whether the 25-year-old, who identifies as non-binary, could receive a fair trial in Hungary.",https://www.bbc.com/news/articles/clyn7wkgkp0o
Former senior French minister defends ties to Epstein,"The 86-year-old says he knew nothing about Jeffrey Epstein's criminal record when they met ""some 15 years ago"".",https://www.bbc.com/news/articles/cwy14y5xljdo
"Boy, 14, stabbed art teacher because he had 'too much hatred', he tells police","The teenager allegedly took a knife from his kitchen with the plan to attack the 60-year-old, the prosecutor says.",https://www.bbc.com/news/articles/cx2k82d78jno
Son of Norway's crown princess holds back tears giving evidence at rape trial,Marius Borg Høiby gives evidence after the first woman he is alleged to have raped told the court she believed she had been drugged.,https://www.bbc.com/news/articles/c23rdxjjp4po
Thousands without power in freezing Ukraine as renewed Russian strikes continue,Ukraine's leader says regions including Kyiv and Kharkiv are among those suffering the most from blackouts as a result of recent attacks.,https://www.bbc.com/news/articles/crley6x0dgzo
Greece blames smugglers over migrant deaths but early accounts have been questioned before,"Greek officials were quick to blame smugglers, but experience tells us to be wary of instant and unequivocal explanations.",https://www.bbc.com/news/articles/c4g51n1jv79o
